log_id,log_timestamp,site_id,zone_id,device_id,badge_id,user_id,outcome
LOG-003980,2025-01-01 16:37:33+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,BADGE-00157,USR-0157,granted
LOG-003981,2025-01-04 15:03:32+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,BADGE-00046,USR-0046,granted
LOG-003982,2025-01-01 21:40:29+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,BADGE-00186,USR-0186,granted
LOG-003983,2025-01-05 12:59:08+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00139,USR-0139,granted
LOG-003984,2025-01-11 03:53:03+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00173,USR-0173,denied
LOG-003985,2025-01-03 20:39:57+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,BADGE-00104,USR-0104,granted
LOG-003986,2025-01-07 16:46:59+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,BADGE-00182,USR-0182,denied
LOG-003987,2025-01-08 17:26:03+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,,USR-0000,granted
LOG-003988,2025-01-03 07:02:19+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,BADGE-00096,USR-0096,granted
LOG-003989,2025-01-12 08:35:18+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,BADGE-00013,USR-0013,granted
LOG-003990,2025-01-11 19:07:38+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00035,USR-0035,granted
LOG-003991,2025-01-03 14:58:11+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00155,USR-0155,granted
LOG-003992,2025-01-01 12:09:26+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,BADGE-00066,USR-0066,granted
LOG-003994,2025-01-05 02:25:27+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,BADGE-00059,USR-0059,granted
LOG-003995,2025-01-02 18:12:12+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00071,USR-0071,granted
LOG-003996,2025-01-01 05:51:24+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,BADGE-00144,USR-0144,granted
LOG-003997,2025-01-07 10:52:22+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,BADGE-00019,USR-0019,denied
LOG-003998,2025-01-08 08:23:59+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,BADGE-00006,USR-0006,granted
LOG-003999,2025-01-01 06:14:52+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00145,USR-0145,granted
LOG-004000,2025-01-09 09:08:50+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00029,USR-0029,granted
LOG-004001,2025-01-06 15:29:51+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00084,USR-0084,granted
LOG-004002,2025-01-03 19:18:48+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,BADGE-00137,USR-0137,granted
LOG-004003,2025-01-02 13:20:55+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,BADGE-00103,USR-0103,granted
LOG-004004,2025-01-11 15:04:35+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00025,USR-0025,granted
LOG-004005,2025-01-02 12:12:33+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,BADGE-00145,USR-0145,granted
LOG-004006,2025-01-03 19:21:55+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,BADGE-00010,USR-0010,granted
LOG-004007,2025-01-10 23:26:13+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,BADGE-00047,USR-0047,granted
LOG-004008,2025-01-09 19:33:44+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00022,USR-0022,granted
LOG-004009,2025-01-14 23:49:50+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,BADGE-00103,USR-0103,granted
LOG-004010,2025-01-01 13:35:05+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,BADGE-00139,USR-0139,granted
LOG-004011,2025-01-03 17:20:43+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00130,USR-0130,granted
LOG-004012,2025-01-10 06:18:01+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,BADGE-00028,USR-0028,granted
LOG-004013,2025-01-04 05:08:29+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00069,USR-0069,granted
LOG-004014,2025-01-06 08:00:09+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,BADGE-00030,USR-0030,granted
LOG-004015,2025-01-05 03:35:46+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,BADGE-00069,USR-0069,granted
LOG-004016,2025-01-12 07:36:36+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,BADGE-00047,USR-0047,granted
LOG-004017,2025-01-11 23:47:47+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00149,USR-0149,granted
LOG-004018,2025-01-12 06:44:52+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00151,USR-0151,granted
LOG-004019,2025-01-08 01:58:48+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,BADGE-00164,USR-0164,granted
LOG-004020,2025-01-07 19:52:47+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00041,USR-0041,granted
LOG-004021,2025-01-08 23:44:49+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,BADGE-00003,USR-0003,granted
LOG-004022,2025-01-01 22:37:00+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,BADGE-00008,USR-0008,denied
LOG-004023,2025-01-08 15:37:34+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,BADGE-00169,USR-0169,granted
LOG-004024,2025-01-04 20:56:11+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00182,USR-0182,granted
LOG-004025,2025-01-14 02:57:23+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00043,USR-0043,granted
LOG-004026,2025-01-03 13:53:11+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,BADGE-00176,USR-0176,denied
LOG-004028,2025-01-14 11:42:33+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00037,USR-0037,granted
LOG-004030,2025-01-08 05:52:41+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00054,USR-0054,granted
LOG-004031,2025-01-06 08:23:22+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,BADGE-00153,USR-0153,granted
LOG-004032,2025-01-04 18:29:13+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00038,USR-0038,granted
LOG-004033,2025-01-07 19:58:41+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00037,USR-0037,granted
LOG-004034,2025-01-11 06:05:44+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,BADGE-00144,USR-0144,granted
LOG-004035,2025-01-02 14:16:57+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00061,USR-0061,granted
LOG-004036,2025-01-10 06:16:46+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,BADGE-00051,USR-0051,granted
LOG-004037,2025-01-13 12:06:17+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,BADGE-00162,USR-0162,granted
LOG-004038,2025-01-05 01:31:27+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,BADGE-00187,USR-0187,granted
LOG-004039,2025-01-10 11:45:37+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00112,USR-0112,granted
LOG-004040,2025-01-13 21:13:50+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,BADGE-00166,USR-0166,invalid_credential
LOG-004041,2025-01-14 01:14:00+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,BADGE-00169,USR-0169,granted
LOG-004042,2025-01-10 01:42:03+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,BADGE-00118,USR-0118,granted
LOG-004043,2025-01-14 04:06:32+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,BADGE-00166,USR-0166,granted
LOG-004044,2025-01-11 21:09:32+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00002,USR-0002,granted
LOG-004045,2025-01-08 04:12:38+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,BADGE-00008,USR-0008,granted
LOG-004046,2025-01-02 18:16:33+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,BADGE-00177,USR-0177,granted
LOG-004047,2025-01-12 22:36:37+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00029,USR-0029,tailgated
LOG-004048,2025-01-05 00:17:59+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,BADGE-00146,USR-0146,granted
LOG-004049,2025-01-11 07:32:57+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00085,USR-0085,granted
LOG-004050,2025-01-10 00:40:39+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00158,USR-0158,denied
LOG-004051,2025-01-06 01:07:49+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,BADGE-00134,USR-0134,granted
LOG-004052,2025-01-11 20:17:31+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00015,USR-0015,granted
LOG-004053,2025-01-10 04:52:08+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,BADGE-00068,USR-0068,granted
LOG-004054,2025-01-11 10:28:57+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00142,USR-0142,granted
LOG-004055,2025-01-14 08:07:22+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,BADGE-00185,USR-0185,granted
LOG-004056,2025-01-04 20:20:34+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,BADGE-00161,USR-0161,granted
LOG-004057,2025-01-11 16:42:24+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00179,USR-0179,??unknown??
LOG-004058,2025-01-01 13:20:37+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00192,USR-0192,granted
LOG-004059,2025-01-10 22:21:43+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00179,USR-0179,granted
LOG-004060,2025-01-03 04:14:43+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00117,USR-0117,granted
LOG-004061,2025-01-04 02:32:54+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,BADGE-00068,USR-0068,tailgated
LOG-004062,2025-01-03 17:43:11+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00102,USR-0102,granted
LOG-004063,2025-01-12 15:15:32+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00160,USR-0160,granted
LOG-004064,2025-01-06 05:36:54+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00086,USR-0086,granted
LOG-004065,2025-01-06 10:55:37+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00167,USR-0167,granted
LOG-004066,2025-01-06 01:25:06+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,BADGE-00141,USR-0141,granted
LOG-004067,2025-01-09 17:41:23+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00042,USR-0042,granted
LOG-004068,2025-01-13 19:46:18+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,BADGE-00185,USR-0185,granted
LOG-004069,2025-01-10 11:42:57+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00170,USR-0170,granted
LOG-004070,2025-01-02 10:00:53+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00120,USR-0120,granted
LOG-004071,2025-01-08 05:07:15+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00039,USR-0039,granted
LOG-004072,2025-01-02 12:08:37+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00046,USR-0046,granted
LOG-004073,2025-01-03 07:38:10+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00168,USR-0168,denied
LOG-004074,2025-01-03 18:05:05+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00004,USR-0004,denied
LOG-004075,2025-01-10 18:20:42+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,BADGE-00097,USR-0097,granted
LOG-004076,2025-01-13 06:10:05+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,BADGE-00124,USR-0124,granted
LOG-004077,2025-01-04 11:04:23+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00047,USR-0047,granted
LOG-004078,2025-01-14 04:35:01+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,BADGE-00173,USR-0173,granted
LOG-004079,2025-01-04 17:09:43+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00105,USR-0105,denied
LOG-004080,2025-01-05 07:12:11+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,BADGE-00014,USR-0014,denied
LOG-004081,2025-01-02 18:36:05+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,BADGE-00065,USR-0065,granted
LOG-004082,2025-01-01 15:41:45+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,BADGE-00080,USR-0080,granted
LOG-004083,2025-01-09 16:18:01+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00045,USR-0045,granted
LOG-004084,2025-01-06 16:54:31+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,BADGE-00189,USR-0189,denied
LOG-004085,2025-01-02 15:26:52+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,BADGE-00073,USR-0073,tailgated
LOG-004086,2025-01-08 21:44:14+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00101,USR-0101,granted
LOG-004087,2025-01-05 19:59:33+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00108,USR-0108,granted
LOG-004088,2025-01-06 11:59:37+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00045,USR-0045,granted
LOG-004089,2025-01-13 10:52:45+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00114,USR-0114,granted
LOG-004090,2025-01-06 15:34:22+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00071,USR-0071,granted
LOG-004091,2025-01-07 08:13:47+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,BADGE-00003,USR-0003,invalid_credential
LOG-004092,2025-01-10 14:55:42+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,,USR-0082,granted
LOG-004093,2025-01-13 12:33:11+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,BADGE-00117,USR-0117,granted
LOG-004094,2025-01-11 08:02:04+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,BADGE-00024,USR-0024,granted
LOG-004095,2025-01-07 21:33:09+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,BADGE-00156,USR-0156,granted
LOG-004096,2025-01-05 06:41:40+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,BADGE-00133,USR-0133,granted
LOG-004097,2025-01-03 12:05:16+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00062,USR-0062,granted
LOG-004098,2025-01-02 17:32:26+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,BADGE-00119,USR-0119,granted
LOG-004099,2025-01-11 14:59:43+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00061,USR-0061,granted
LOG-004100,2025-01-11 07:36:12+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,BADGE-00130,USR-0130,denied
LOG-004101,2025-01-05 22:45:29+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,BADGE-00031,USR-0031,granted
LOG-004102,2025-01-14 03:24:46+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,BADGE-00123,USR-0123,invalid_credential
LOG-004103,2025-01-14 12:42:49+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,BADGE-00012,USR-0012,granted
LOG-004104,2025-01-09 16:34:26+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00004,USR-0004,granted
LOG-004105,2025-01-04 16:04:30+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00051,USR-0051,granted
LOG-004106,2025-01-08 02:12:09+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,BADGE-00035,USR-0035,granted
LOG-004107,2025-01-12 12:14:28+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00099,USR-0099,granted
LOG-004108,2025-01-08 02:19:32+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,BADGE-00034,USR-0034,denied
LOG-004109,2025-01-07 21:56:12+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00049,USR-0049,granted
LOG-004110,2025-01-08 10:58:15+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00020,USR-0020,granted
LOG-004111,2025-01-12 18:57:22+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,BADGE-00178,USR-0178,granted
LOG-004112,2025-01-06 17:59:23+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00148,USR-0148,granted
LOG-004113,2025-01-03 13:29:59+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00044,USR-0044,denied
LOG-004114,2025-01-08 04:37:34+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,BADGE-00025,USR-0025,granted
LOG-004115,2025-01-09 20:54:44+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,BADGE-00171,USR-0171,granted
LOG-004116,2025-01-14 02:03:40+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,BADGE-00134,USR-0134,granted
LOG-004117,2025-01-02 14:01:48+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,BADGE-00178,USR-0178,granted
LOG-004118,2025-01-14 04:44:02+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,BADGE-00036,USR-0036,granted
LOG-004119,2025-01-12 06:39:10+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00072,USR-0072,granted
LOG-004120,2025-01-10 22:43:00+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,BADGE-00024,USR-0024,granted
LOG-004121,2025-01-04 07:10:45+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,BADGE-00085,USR-0085,granted
LOG-004122,2025-01-03 21:20:26+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00033,USR-0033,granted
LOG-004123,2025-01-06 23:39:54+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,BADGE-00001,USR-0001,tailgated
LOG-004124,2025-01-03 13:20:16+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,BADGE-00102,USR-0102,granted
LOG-004125,2025-01-10 04:24:26+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,BADGE-00196,USR-0196,granted
LOG-004126,2025-01-11 12:46:10+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00130,USR-0130,granted
LOG-004127,2025-01-07 16:40:47+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00152,USR-0152,granted
LOG-004128,2025-01-10 16:25:31+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00163,USR-0163,granted
LOG-004129,2025-01-11 21:42:32+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,BADGE-00195,USR-0195,granted
LOG-004130,2025-01-13 18:43:18+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,BADGE-00026,USR-0026,denied
LOG-004131,2025-01-10 15:13:30+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00051,USR-0051,granted
LOG-004132,2025-01-04 06:31:49+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00124,USR-0124,granted
LOG-004133,2025-01-02 19:48:57+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,BADGE-00165,USR-0165,granted
LOG-004134,2025-01-14 03:57:43+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,,USR-0155,granted
LOG-004135,2025-01-11 19:52:59+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,BADGE-00146,USR-0146,granted
LOG-004136,2025-01-12 21:23:21+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,BADGE-00063,USR-0063,granted
LOG-004137,2025-01-06 22:17:23+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,BADGE-00073,USR-0073,granted
LOG-004138,2025-01-03 04:55:12+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00016,USR-0016,granted
LOG-004139,2025-01-09 08:50:46+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,BADGE-00063,USR-0063,granted
LOG-004140,2025-01-09 22:56:45+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,BADGE-00032,USR-0032,granted
LOG-004141,2025-01-04 00:46:05+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00188,USR-0188,granted
LOG-004142,2025-01-07 13:53:07+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,BADGE-00019,USR-0019,granted
LOG-004143,2025-01-06 22:09:30+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,BADGE-00073,USR-0073,granted
LOG-004144,2025-01-04 15:13:51+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00178,USR-0178,granted
LOG-004145,2025-01-12 10:33:57+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,BADGE-00192,USR-0192,granted
LOG-004146,2025-01-07 19:12:22+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00076,USR-0076,granted
LOG-004147,2025-01-13 23:13:24+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,BADGE-00094,USR-0094,granted
LOG-004148,2025-01-01 00:27:30+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,BADGE-00105,USR-0105,granted
LOG-004149,2025-01-14 03:24:05+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00165,USR-0165,granted
LOG-004150,2025-01-10 06:19:01+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00154,USR-0154,granted
LOG-004151,2025-01-10 19:13:46+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,BADGE-00105,USR-0105,granted
LOG-004152,2025-01-05 00:42:02+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00075,USR-0075,granted
LOG-004153,2025-01-02 02:30:49+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,BADGE-00075,USR-0075,invalid_credential
LOG-004154,2025-01-04 05:45:36+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,BADGE-00130,USR-0130,granted
LOG-004155,2025-01-07 04:43:28+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00168,USR-0168,granted
LOG-004156,2025-01-05 17:32:58+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,BADGE-00016,USR-0016,tailgated
LOG-004157,2025-01-03 16:52:17+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,BADGE-00154,USR-0154,granted
LOG-004158,2025-01-01 04:15:19+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,BADGE-00097,USR-0097,granted
LOG-004159,2025-01-10 18:23:53+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,BADGE-00030,USR-0030,granted
LOG-004160,2025-01-10 08:05:31+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00020,USR-0020,granted
LOG-004161,2025-01-03 06:13:13+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,BADGE-00068,USR-0068,tailgated
LOG-004162,2025-01-11 23:08:32+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,BADGE-00050,USR-0050,invalid_credential
LOG-004163,2025-01-14 16:27:55+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,BADGE-00021,USR-0021,granted
LOG-004164,2025-01-14 23:56:22+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,BADGE-00059,USR-0059,granted
LOG-004165,2025-01-03 17:21:49+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,BADGE-00167,USR-0167,granted
LOG-004166,2025-01-06 23:32:15+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,BADGE-00144,USR-0144,granted
LOG-004167,2025-01-01 17:42:41+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,BADGE-00042,USR-0042,granted
LOG-004168,2025-01-01 04:08:21+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00135,USR-0135,granted
LOG-004169,2025-01-12 19:25:53+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,BADGE-00091,USR-0091,invalid_credential
LOG-004170,2025-01-14 13:15:57+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00150,USR-0150,denied
LOG-004171,2025-01-03 19:57:46+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,BADGE-00050,USR-0050,granted
LOG-004172,2025-01-07 11:48:31+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,BADGE-00013,USR-0013,granted
LOG-004173,2025-01-01 08:04:04+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00063,USR-0063,denied
LOG-004174,2025-01-12 10:05:30+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,BADGE-00199,USR-0199,granted
LOG-004175,2025-01-08 16:09:13+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,,USR-0000,granted
LOG-004176,2025-01-05 02:09:33+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,BADGE-00011,USR-0011,granted
LOG-004177,2025-01-14 13:39:44+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,BADGE-00196,USR-0196,granted
LOG-004178,2025-01-02 21:41:52+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,BADGE-00166,USR-0166,granted
LOG-004179,2025-01-04 17:52:44+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00109,USR-0109,granted
LOG-004180,2025-01-11 11:14:09+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,BADGE-00149,USR-0149,tailgated
LOG-004181,2025-01-06 17:19:50+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,BADGE-00037,USR-0037,granted
LOG-004182,2025-01-10 19:22:54+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,BADGE-00119,USR-0119,granted
LOG-004183,2025-01-04 07:41:16+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00183,USR-0183,granted
LOG-004184,2025-01-10 05:12:39+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00088,USR-0088,granted
LOG-004185,2025-01-08 19:28:57+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,BADGE-00008,USR-0008,granted
LOG-004186,2025-01-01 15:48:08+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00152,USR-0152,granted
LOG-004187,2025-01-05 12:27:24+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,BADGE-00147,USR-0147,denied
LOG-004188,2025-01-05 03:56:26+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,BADGE-00148,USR-0148,granted
LOG-004189,2025-01-09 06:41:52+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,BADGE-00130,USR-0130,invalid_credential
LOG-004190,2025-01-07 03:15:59+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,BADGE-00028,USR-0028,denied
LOG-004191,2025-01-07 16:36:53+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00023,USR-0023,granted
LOG-004192,2025-01-03 08:57:32+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,BADGE-00159,USR-0159,invalid_credential
LOG-004193,2025-01-14 00:06:54+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00172,USR-0172,denied
